"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000032216",-0.125087869073226,9.20947960017428,1.76982344731269,0.223789951600239,0.445683378186917
"ENSMUSG00000024431",-0.114312620664958,7.79282492829845,1.76689230958485,0.224135244464318,0.445831290379448
"ENSMUSG00000038664",-0.139267703421745,7.77349111569998,1.7593797966265,0.225023661557312,0.446379113865558
"ENSMUSG00000004221",0.191131637428174,7.49250475235552,1.75846530373105,0.225132146226652,0.446379113865558
"ENSMUSG00000021546",0.129708467574641,8.43044535744989,1.7545262319396,0.225600274119511,0.446379113865558
"ENSMUSG00000027184",-0.177076122863836,8.12870205804711,1.75327462587829,0.225749304708641,0.446379113865558
"ENSMUSG00000026112",-0.161513221088767,7.10323806934518,1.75312248135302,0.225767430234738,0.446379113865558
"ENSMUSG00000022853",-0.226273431754727,8.17715551884,1.74982257455194,0.22616106499312,0.446620590532632
"ENSMUSG00000044986",0.12578537216343,7.39185813980406,1.73795053128098,0.227585267698461,0.448894203074302
"ENSMUSG00000041417",0.237848182967809,8.35565232389462,1.71681153085587,0.230152649555251,0.453414501219626
"ENSMUSG00000024527",0.180289273944236,7.04816295937859,1.70938411070226,0.23106443714182,0.454666266863988
"ENSMUSG00000050812",-0.121510328516611,7.97244188979226,1.69462704248791,0.232891219604652,0.457713328852632
"ENSMUSG00000030122",-0.23229306505168,6.77294493187849,1.68544161232658,0.234038617551756,0.458727573409444
"ENSMUSG00000019947",0.336355908154179,7.26065364768242,1.68511821132324,0.234079160872726,0.458727573409444
"ENSMUSG00000068874",0.24100047296798,8.08227376132587,1.68380521650192,0.234243867272908,0.458727573409444
"ENSMUSG00000020089",-0.218130148277932,7.43749973037828,1.67962173604777,0.234769752635038,0.459210752776025
"ENSMUSG00000033047",0.14891121773295,6.8549356822715,1.65551376706362,0.237833096172324,0.464650170075384
"ENSMUSG00000025326",0.156600382134676,7.87827139922662,1.64968628491808,0.238582084308855,0.465560532251562
"ENSMUSG00000000740",-0.14003518487606,7.65418608442883,1.64092868547711,0.239713984056411,0.465693228033837
"ENSMUSG00000028228",-0.177543304512706,7.11882393943261,1.63914053594147,0.239946035769953,0.465693228033837
"ENSMUSG00000061959",-0.382314858709393,8.6463834075302,1.63880787708336,0.239989240780437,0.465693228033837
"ENSMUSG00000023456",-0.161624070017785,8.50510621740368,1.63731189026104,0.240183673009457,0.465693228033837
"ENSMUSG00000023010",-0.150101594293994,10.6658095999991,1.63611984879763,0.240338761999078,0.465693228033837
"ENSMUSG00000047866",0.210637894236323,9.06096453762474,1.63604378523602,0.240348662979166,0.465693228033837
"ENSMUSG00000026922",-0.133186720685597,7.46570919763214,1.63184976416562,0.240895485505971,0.466203616067438
"ENSMUSG00000020258",-0.178410122861954,8.56073979637217,1.62191819564602,0.242197453072864,0.468172515046841
"ENSMUSG00000040713",0.14727263566358,8.9677783967091,1.61837517205042,0.242664344856224,0.468524468648461
"ENSMUSG00000022445",-0.269955186668784,9.93435837404996,1.61342032993603,0.243319434412334,0.469238534124607
"ENSMUSG00000025937",-0.206186524755109,8.6563922811836,1.6088364353575,0.243927725086111,0.469669942595911
"ENSMUSG00000028514",-0.124090467758773,8.21828605195823,1.60743474174903,0.244114164692708,0.469669942595911
"ENSMUSG00000022961",-0.13796163764854,8.51655530421871,1.59806598290525,0.245365535976072,0.471526059206353
"ENSMUSG00000027332",0.192407472823716,8.05687798834021,1.59493271079968,0.245786083320542,0.471579754090075
"ENSMUSG00000006736",0.129628184714422,8.23117795424228,1.59286374351345,0.246064343567026,0.471579754090075
"ENSMUSG00000030096",-0.121704011858788,7.49837405953658,1.59145919472942,0.246253500768009,0.471579754090075
"ENSMUSG00000037646",-0.111190123869791,7.95200623454123,1.57827590346011,0.248039116076788,0.474446913891065
"ENSMUSG00000024863",0.241747213033965,8.58735046733646,1.57447652964566,0.248557155252008,0.474885621822942
"ENSMUSG00000028964",-0.108213445552096,7.28364845670283,1.56906753431842,0.249297335053788,0.475037651459471
"ENSMUSG00000026193",-0.24844920346833,11.5688846887035,1.56783524174998,0.24946640548395,0.475037651459471
"ENSMUSG00000026663",-0.124296180224479,7.45591830850553,1.5675682504291,0.249503058274154,0.475037651459471
"ENSMUSG00000021488",-0.151461274931173,7.99897344353848,1.55579691905138,0.2511267224926,0.476974240153064
"ENSMUSG00000021939",-0.201158720496257,9.37921203714953,1.55415760223375,0.251354038149293,0.476974240153064
"ENSMUSG00000000753",-0.189507189657009,9.05391324607521,1.55389794397886,0.251390070646022,0.476974240153064
"ENSMUSG00000028199",0.106704352958238,7.22886702606432,1.54776928620534,0.252242689617886,0.477504725891421
"ENSMUSG00000027598",-0.165048352518974,7.95498736944022,1.54771531196248,0.25225021689948,0.477504725891421
"ENSMUSG00000028792",-0.131390854015786,8.77939211909391,1.53904745870585,0.2534632292038,0.478815865240426
"ENSMUSG00000027249",0.204561680332744,11.0429843900458,1.53654616502182,0.253814823950592,0.478815865240426
"ENSMUSG00000021282",-0.129634317689314,8.2731775347347,1.53597218564276,0.253895604086078,0.478815865240426
"ENSMUSG00000026553",0.118889592373404,8.26919516504237,1.53447034543055,0.254107143072883,0.478815865240426
"ENSMUSG00000040850",0.168044477123794,8.32278397349362,1.52759898052537,0.255078228114261,0.479621301996106
"ENSMUSG00000030088",0.186422159230768,11.0996523505308,1.52732037518481,0.255117713827716,0.479621301996106
"ENSMUSG00000020097",0.173400414927054,7.11195106151244,1.51776703345049,0.25647699997122,0.481626329854631
"ENSMUSG00000028382",-0.131481622656545,7.56558194884158,1.50829892794096,0.257834445559648,0.483623332891244
"ENSMUSG00000017119",-0.122871774479698,8.67104002056918,1.49331457200178,0.26000395973578,0.486689362714426
"ENSMUSG00000030824",-0.111612719670062,7.16769240668616,1.49292468513772,0.260060759772632,0.486689362714426
"ENSMUSG00000020321",0.140086903700943,8.97395438820815,1.49088190590113,0.260358650994331,0.486693160097358
"ENSMUSG00000048578",-0.238934875992853,7.61371398117577,1.4743407454197,0.26278899941255,0.490678665191423
"ENSMUSG00000064899",0.169295012234533,8.33347452101115,1.45274007118166,0.266012300417346,0.496134052365685
"ENSMUSG00000038776",-0.159588610792643,8.74589673776629,1.44884840086254,0.266599091549241,0.496665351753682
"ENSMUSG00000063232",0.322977515764519,7.34959681847858,1.44235533691493,0.267582299863275,0.49767774177551
"ENSMUSG00000009079",0.137259969086213,7.09962429589092,1.44126709359027,0.267747599678618,0.49767774177551
"ENSMUSG00000023830",0.113037902632904,7.89480572165432,1.43118198996812,0.269286545292936,0.499861031702784
"ENSMUSG00000029202",0.10592995856517,7.481580955424,1.42816738645,0.269749049086519,0.499861031702784
"ENSMUSG00000061740",-0.161940349968629,7.66189308927235,1.42761581051165,0.269833797052931,0.499861031702784
"ENSMUSG00000024286",-0.111594985017268,7.23618321044964,1.42557162142012,0.270148217303803,0.499880559577903
"ENSMUSG00000024360",0.120481795661803,7.45054995914304,1.412996798747,0.272094111683092,0.502915521032231
"ENSMUSG00000035637",0.238480192476973,7.11323566756342,1.39953336052671,0.274200153972269,0.506239341508846
"ENSMUSG00000040249",-0.195013268671845,11.4057487090767,1.39547428758953,0.274839750445872,0.506404297242392
"ENSMUSG00000021091",0.161170301348679,9.36003143235664,1.39505976355502,0.274905189931584,0.506404297242392
"ENSMUSG00000059070",0.110112443352078,7.18499040594986,1.3881208951705,0.27600397980336,0.506815445134085
"ENSMUSG00000003528",-0.189835195001531,7.74426437125833,1.38785803408995,0.276045730200614,0.506815445134085
"ENSMUSG00000055538",-0.200716727822932,7.25249982613943,1.38730363008641,0.276133816703523,0.506815445134085
"ENSMUSG00000061904",0.134490696893314,8.24002190098025,1.38420888129261,0.276626278726152,0.506815445134085
"ENSMUSG00000029447",0.151512453859871,7.40738310514343,1.38227485610098,0.276934686535654,0.506815445134085
"ENSMUSG00000028639",-0.103630792538142,7.59057379736603,1.38201005713949,0.276976951474494,0.506815445134085
"ENSMUSG00000070594",0.135873160014801,9.01307364785675,1.37469776054614,0.278147801215115,0.508392369998738
"ENSMUSG00000026672",-0.12682021013437,7.19946189607731,1.37045699331164,0.278830144270543,0.508611201752533
"ENSMUSG00000016534",0.117874060231063,9.40344113240107,1.37011114577464,0.278885899076465,0.508611201752533
"ENSMUSG00000019873",-0.098873634093654,7.2875337521803,1.34426666559136,0.283098851407001,0.515722713803451
"ENSMUSG00000025194",0.142025575398016,9.89157087943372,1.3423280063473,0.283418619572527,0.515734103093813
"ENSMUSG00000028081",-0.130927515363611,7.82902068157356,1.33253268120291,0.285042403808441,0.518115750568935
"ENSMUSG00000031722",0.315440974749996,11.7135047085783,1.31400456075629,0.288151354829808,0.52318871820644
"ENSMUSG00000032042",0.132620680948626,7.64173577551694,1.31197935440788,0.288494191065757,0.523233676188722
"ENSMUSG00000034667",-0.104433332343,7.49166718999138,1.29906882979364,0.290693904455542,0.52664259122177
"ENSMUSG00000045658",-0.151347958292517,7.171372561965,1.29702271516025,0.291044787911325,0.526698213546898
"ENSMUSG00000024424",0.223886978354722,9.56929443772709,1.29277512643973,0.29177519054177,0.527439767517815
"ENSMUSG00000046598",-0.197121201476103,8.44410233537865,1.28656511965684,0.292847913286546,0.528797823662314
"ENSMUSG00000025794",0.0980830284989644,7.55153484602601,1.27808607906324,0.294322004328729,0.530876860878026
"ENSMUSG00000024870",-0.153759538198838,7.08972561671466,1.26640481370742,0.296370806969722,0.533549324322965
"ENSMUSG00000032115",0.353345981028678,7.98728104109836,1.26594247957998,0.296452329745404,0.533549324322965
"ENSMUSG00000066232",0.153427891666236,7.80151892282305,1.26045741600845,0.297422038919595,0.53450219852377
"ENSMUSG00000032399",-0.107398249585429,8.77096441507279,1.2592754197207,0.297631619360348,0.53450219852377
"ENSMUSG00000064358",0.136784051586423,8.56475705267238,1.25501937553809,0.298388073713227,0.535276315439759
"ENSMUSG00000038375",-0.248557862815223,7.72708155095087,1.24397527332518,0.300364343674059,0.538119203982163
"ENSMUSG00000040407",0.126568269317266,7.84858175313003,1.24087917535534,0.300921851687516,0.538119203982163
"ENSMUSG00000028530",-0.103889171565132,7.98045090279247,1.23919053076014,0.301226569458006,0.538119203982163
"ENSMUSG00000051285",0.121158047327254,7.89109560657858,1.23888733793989,0.301281329402779,0.538119203982163
"ENSMUSG00000002769",0.199105328409982,10.6009173588628,1.23564048822876,0.301868673234961,0.538583478819426
"ENSMUSG00000017760",-0.11499068902519,7.42725414831154,1.22602725232919,0.303617676930091,0.540848718881511
"ENSMUSG00000041660",-0.120482727678163,7.8066997481334,1.22331130922833,0.304114535620939,0.540848718881511
"ENSMUSG00000022304",-0.149309937597695,8.25093054383244,1.22086654626468,0.304562818840877,0.540848718881511
"ENSMUSG00000025278",-0.1697506011166,8.4191682621786,1.22065419210052,0.304601803479568,0.540848718881511
"ENSMUSG00000053436",-0.182267858239326,6.94488054391452,1.21967193240755,0.3047822263849,0.540848718881511
"ENSMUSG00000067851",-0.111432120512906,7.66439350268977,1.21302403620986,0.306007512712167,0.542103532417223
"ENSMUSG00000030671",-0.140637099408256,7.62698590162199,1.21226197115672,0.306148438672097,0.542103532417223
"ENSMUSG00000062328",-0.096632431611413,7.7459065760933,1.20829187210753,0.3068841808718,0.542822018853883
"ENSMUSG00000040029",0.124566066886191,7.1765468358643,1.20277086492044,0.307911726693766,0.544054554684474
"ENSMUSG00000036775",0.137795499509661,7.59662152129873,1.19300439316211,0.309742031389909,0.546701332227898
"ENSMUSG00000041697",0.149471959143363,7.33810575376627,1.18905633298614,0.310486538776658,0.547428034606219
"ENSMUSG00000009376",-0.141359440508522,7.84909126760555,1.18570860920874,0.311119934624171,0.547957486570408
"ENSMUSG00000046330",-0.202485469691302,7.49023123349289,1.17544092792023,0.313074700080829,0.550810568591404
"ENSMUSG00000029649",0.130768694688079,6.82931019285606,1.17099250479429,0.313927305820322,0.551720532130802
"ENSMUSG00000024978",-0.314718675656101,9.12123137480931,1.16773949798928,0.314552996886599,0.55223018130038
"ENSMUSG00000039323",-0.516863687577153,8.08875234965083,1.16341535263609,0.315387612315643,0.553105141001314
"ENSMUSG00000026219",-0.137491145648958,8.44324995786677,1.15884368261391,0.316273621768987,0.553480455981412
"ENSMUSG00000020884",0.125577850679345,8.96745159224897,1.15883892235008,0.316274546275093,0.553480455981412
"ENSMUSG00000033735",0.138980056927789,7.16180136012627,1.15408718721798,0.31719942404896,0.554509088799722
"ENSMUSG00000035133",-0.11814907660834,8.04292594247102,1.15183239268658,0.317639719487982,0.554689319063408
"ENSMUSG00000027690",-0.151681204883372,9.63716329160981,1.14877455319141,0.318238295421399,0.555145276742525
"ENSMUSG00000070407",0.146534381612307,7.22668226654845,1.14347908855424,0.319278909926257,0.555989456714923
"ENSMUSG00000020124",-0.13584275964784,6.865045978281,1.14287371352743,0.31939819853836,0.555989456714923
"ENSMUSG00000007891",-0.125706632018648,7.54107430543539,1.13937851894084,0.320088237460309,0.55619768282066
"ENSMUSG00000094377",0.248825678046497,9.32106477026677,1.13884357947637,0.320194045976392,0.55619768282066
"ENSMUSG00000020386",0.114600117299027,7.33623021686686,1.13332959339473,0.321287764700624,0.557508832207306
"ENSMUSG00000021484",-0.113830187179574,8.37697291770989,1.12603096365434,0.322744158558144,0.559445880746204
"ENSMUSG00000037580",-0.127997043126888,7.04233530150028,1.12024447330383,0.323905908786101,0.560868652582249
"ENSMUSG00000020064",0.154435050472896,7.05529336756202,1.11350207033308,0.325267566242339,0.562634223416033
"ENSMUSG00000065637",0.210968050407384,7.98002900160028,1.10475071006519,0.327047895714134,0.564978143238581
"ENSMUSG00000023942",0.0986780326171097,7.53339271671821,1.1034707222195,0.327309526143689,0.564978143238581
"ENSMUSG00000047731",-0.139752635771754,7.96642362638211,1.10145743502381,0.327721685747166,0.565096617457116
"ENSMUSG00000021824",-0.274687053352033,8.01134317467291,1.09729541210635,0.328576232572325,0.565976861341858
"ENSMUSG00000025934",0.195029379234158,10.5598474256399,1.09376298114418,0.329304166296887,0.566637399119644
"ENSMUSG00000001663",0.133273092484029,7.76518508262175,1.09101138189537,0.329872890203291,0.567022888593954
"ENSMUSG00000058921",-0.109730009159475,7.04890651532712,1.08934137216145,0.330218789682252,0.567024957231008
"ENSMUSG00000020592",-0.166189547971458,8.22575550114079,1.08712920400895,0.330677832357646,0.567221099299613
"ENSMUSG00000028186",-0.145543012452437,11.3500404060067,1.08429143432723,0.331268113803408,0.567641715840215
"ENSMUSG00000011831",-0.11114498742393,8.02713575395918,1.08182515699487,0.331782423789004,0.567931412209065
"ENSMUSG00000025234",-0.163716167629097,7.10492219582295,1.07614806322313,0.332970934808586,0.569373376050025
"ENSMUSG00000001924",-0.106330695075877,8.00512050152346,1.0729361380838,0.33364623133366,0.569849826198936
"ENSMUSG00000024900",-0.178340907604011,9.7667919272484,1.07153063304535,0.333942390550623,0.569849826198936
"ENSMUSG00000022885",-0.257880288003234,7.41281835589843,1.06326328542141,0.335692575055883,0.572242783385418
"ENSMUSG00000064339",-0.37551539136133,13.4262403381111,1.05907820688445,0.33658389129623,0.573168220685609
"ENSMUSG00000024294",-0.0999799237203789,7.91566200956662,1.05727260788047,0.336969554937286,0.573231559329717
"ENSMUSG00000044221",0.107669693643403,7.18686496496388,1.05397121666191,0.337676458056001,0.573840675105498
"ENSMUSG00000028979",0.140162625866797,8.05623570639846,1.04630154530422,0.339327491406445,0.575644256275363
"ENSMUSG00000075705",-0.147955226018059,8.26057316726467,1.04579186594585,0.339437646557509,0.575644256275363
"ENSMUSG00000009863",0.10894046437449,7.99340921197021,1.04098300463409,0.340479670502921,0.576816743539964
"ENSMUSG00000041891",0.093079775382603,8.75282069618791,1.03852100662027,0.341015055342125,0.577129388927773
"ENSMUSG00000038690",0.136118672291501,7.23628371021457,1.0341229852997,0.341974665813045,0.578158607669536
"ENSMUSG00000002985",0.164238696613033,14.2924108200695,1.02995090753097,0.342888813513326,0.57910893042035
"ENSMUSG00000036093",0.123537220741919,7.63296224204734,1.02055185258197,0.344962059854761,0.58159042256443
"ENSMUSG00000025762",0.108657306908556,7.13304805460607,1.01924702240473,0.345251403424476,0.58159042256443
"ENSMUSG00000005610",-0.131017916641159,9.46093692792141,1.01849312314184,0.345418749450121,0.58159042256443
"ENSMUSG00000065145",-0.169352630525575,11.243541545718,1.01271794869749,0.346704842453715,0.582719968763322
"ENSMUSG00000022141",-0.125256117276736,7.28506600265698,1.01230052953192,0.346798084753369,0.582719968763322
"ENSMUSG00000020402",-0.126296597701575,7.86656971770313,1.00506425176413,0.348420677298188,0.584268693647858
"ENSMUSG00000059263",0.134509137095452,7.84969363222466,1.00417238812449,0.348621470834838,0.584268693647858
"ENSMUSG00000026457",-0.114949455226301,7.3664092901224,1.00210758078462,0.349087026424121,0.584268693647858
"ENSMUSG00000021832",0.122691933756251,6.97247952879863,1.00187068092054,0.349140502040027,0.584268693647858
"ENSMUSG00000056091",-0.287024418239625,7.20586642828933,0.996916515817575,0.350261717147118,0.585549313726636
"ENSMUSG00000026781",0.12276080415782,8.87545076537403,0.994425728795359,0.350827530816458,0.585899784967588
"ENSMUSG00000031770",-0.200858881877614,9.4301417613578,0.989787726247303,0.351884887691052,0.587069614859819
"ENSMUSG00000033416",0.0907095908763382,7.64098988847575,0.979389389454859,0.354273488983212,0.59030817719373
"ENSMUSG00000039529",0.152590382881944,6.78639020838945,0.978219678402141,0.354543756271979,0.59030817719373
"ENSMUSG00000020715",0.135440404306994,7.20133393188761,0.975348164174042,0.355208592621327,0.590817123217475
"ENSMUSG00000023829",-0.104386335251298,8.21622163875094,0.973293187739853,0.355685567255214,0.590869120200994
"ENSMUSG00000024892",-0.138457329364933,9.59615393681498,0.969237306412489,0.35662989282173,0.590869120200994
"ENSMUSG00000025544",0.116401572375052,7.89793226296643,0.969196306859771,0.356639458593752,0.590869120200994
"ENSMUSG00000021583",-0.142079249569245,7.69626777340209,0.967725393286575,0.35698290765816,0.590869120200994
"ENSMUSG00000024164",-0.209423014710272,13.5552287185556,0.967499025521668,0.357035808802303,0.590869120200994
"ENSMUSG00000036707",0.103099391715025,7.07954794873955,0.962147768396826,0.358289937144255,0.592261667131581
"ENSMUSG00000025130",-0.117394751746294,10.3896821071133,0.960840567097639,0.35859733766751,0.592261667131581
"ENSMUSG00000115919",0.415831573083231,7.00572394843856,0.953563589588251,0.360316127792662,0.594503540841454
"ENSMUSG00000024158",0.160732850141371,8.10364463646163,0.950472091330722,0.361050220275496,0.59511784804929
"ENSMUSG00000037331",-0.176879790120903,7.16428009981926,0.942836287880092,0.362873430598884,0.597524317652818
"ENSMUSG00000020484",0.202676497085848,8.2013798087266,0.940013099228285,0.363551176069725,0.597916640453433
"ENSMUSG00000039000",-0.107830888126889,6.96782095837711,0.938818153309491,0.363838636531238,0.597916640453433
"ENSMUSG00000034714",-0.123428315446147,7.24112447226167,0.934374082949525,0.364910849276155,0.599080186685903
"ENSMUSG00000037608",-0.130786155241091,7.31246558460327,0.930133214094288,0.365938663167742,0.600168595125559
"ENSMUSG00000001467",0.512315182571232,7.29722192176963,0.924656088366131,0.367272834693417,0.601756785926963
"ENSMUSG00000022016",-0.0998499022631756,6.93526761737729,0.917055829745518,0.369136885376302,0.603088206777398
"ENSMUSG00000041798",-0.475556551538806,7.34577590953386,0.916056909926429,0.369382988649343,0.603088206777398
"ENSMUSG00000027359",-0.194779153484818,10.7602560179962,0.91576429437942,0.369455129098471,0.603088206777398
"ENSMUSG00000026383",0.126611546181586,6.73424330071144,0.915371823257341,0.369551922450831,0.603088206777398
"ENSMUSG00000012848",-0.0938483459337691,7.65037352767702,0.909689152224499,0.370957903770531,0.604782707336495
"ENSMUSG00000026924",-0.11133268683288,8.11346148003829,0.900198431266266,0.373324950879192,0.608039152669575
"ENSMUSG00000037942",-0.185951618945693,8.16989971693495,0.897340615777126,0.374042386197542,0.608349706267564
"ENSMUSG00000100801",0.348154873647781,8.19447164924647,0.892260337279603,0.375323154407693,0.608349706267564
"ENSMUSG00000015363",0.161199671258867,6.81402877455002,0.892221608578683,0.375332944802082,0.608349706267564
"ENSMUSG00000036438",0.127491550147876,7.22016031168049,0.890909196946307,0.375664954303016,0.608349706267564
"ENSMUSG00000070544",-0.166902498004951,6.68228160625247,0.890863451570318,0.375676535207402,0.608349706267564
